"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BCOM","B Communications Ltd.","5.9","$176.35M","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/bcom",
"BGS","B&G Foods, Inc.","28.29","$1.87B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/bgs",
"RILY","B. Riley Financial, Inc.","15.36","$407.87M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rily",
"RILYG","B. Riley Financial, Inc.","24.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyg",
"RILYH","B. Riley Financial, Inc.","25.39","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyh",
"RILYI","B. Riley Financial, Inc.","24.77","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyi",
"RILYL","B. Riley Financial, Inc.","25.4138","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyl",
"RILYZ","B. Riley Financial, Inc.","24.52","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyz",
"BOSC","B.O.S. Better Online Solutions","2.1838","$7.76M","n/a","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/bosc",
"BTG","B2Gold Corp","2.92","$2.89B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/btg",
"BW","Babcock","0.4757","$80.26M","2015","Capital Goods","Building Products","https://www.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","16.29","$326.74M","2012","n/a","n/a","https://www.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","49.05","$1.43B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bmi",
"BIDU","Baidu, Inc.","160.95","$56.1B","2005","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/bidu",
"BCSF","Bain Capital Specialty Finance, Inc.","17.46","$898.88M","2018","n/a","n/a","https://www.nasdaq.com/symbol/bcsf",
"BHGE","Baker Hughes, a GE company","21.96","$24.15B","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/bhge",
"BCPC","Balchem Corporation","79.5","$2.56B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/bcpc",
"BBN","BalckRock Taxable Municipal Bond Trust","21.48","$1.23B","2010","n/a","n/a","https://www.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","45.59","$15.46B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bll",
"BTN","Ballantyne Strong, Inc","1.325","$19.14M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/btn",
"BLDP","Ballard Power Systems, Inc.","2.98","$690.8M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bldp",
"BANC","Banc of California, Inc.","14.1","$714.2M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banc",
"BANC^D","Banc of California, Inc.","25.9","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","25.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc^e",
"BANF","BancFirst Corporation","52.28","$1.71B","1993","Finance","Major Banks","https://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","26.3","$26.3M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banfp",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","5.54","$36.94B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","10.88","$72.83B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","9.6","$64.26B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","29.52","$44.73B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","17.32","$684.81M","1992","Finance","Commercial Banks","https://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","12.8","$95.66B","2009","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","30.54","$14.39B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsac",
"BSMX","Banco Santander Mexico, S.A., Institucion de Ban","6.39","$8.67B","2012","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsmx",
"SAN","Banco Santander, S.A.","4.72","$76.64B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/san",
"SAN^B","Banco Santander, S.A.","21.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/san^b",
"CIB","BanColombia S.A.","40.78","$9.81B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/cib",
"BCTF","Bancorp 34, Inc.","14.79","$50.25M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bctf",
"BKJ","Bancorp of New Jersey, Inc","13.07","$95.35M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bkj",
"BXS","BancorpSouth Bank","27.16","$2.71B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bxs",
"BCV^A","Bancroft Fund Limited","25.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bcv^a",
"BCV","Bancroft Fund Limited","18.83","$99.41M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bcv",
"BAND","Bandwidth Inc.","41.27","$798.78M","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/band",
"BFC","Bank First National Corporation","47","$312.3M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bfc",
"BAC.WS.A","Bank of America Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac.ws.a",
"BAC","Bank of America Corporation","25.58","$251.05B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac",
"BAC^A","Bank of America Corporation","25.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^a",
"BAC^B","Bank of America Corporation","25.63","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^b",
"BAC^C","Bank of America Corporation","25.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^c",
"BAC^E","Bank of America Corporation","20.85","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^e",
"BAC^K","Bank of America Corporation","24.87","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^k",
"BAC^L","Bank of America Corporation","1256.01","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^l",
"BAC^W","Bank of America Corporation","25.61","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac^w",
"BAC^Y","Bank of America Corporation","25.6429","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac^y",
"BML^G","Bank of America Corporation","19.21","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^g",
"BML^H","Bank of America Corporation","19.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^h",
"BML^J","Bank of America Corporation","21.19","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^j",
"BML^L","Bank of America Corporation","21.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^l",
"BOCH","Bank of Commerce Holdings (CA)","11","$179.67M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/boch",
"BOH","Bank of Hawaii Corporation","70.25","$2.93B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/boh",
"BMRC","Bank of Marin Bancorp","42.85","$599.34M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bmrc",
"BMLP","Bank Of Montreal","41.6338","$41.63M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bmlp",
"BMO","Bank Of Montreal","67.28","$43.01B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bmo",
"NTB","Bank of N.T. Butterfield & Son Limited (The)","32.28","$1.79B","2016","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ntb",
"BK","Bank Of New York Mellon Corporation (The)","47.91","$47.37B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bk",
"BK^C","Bank Of New York Mellon Corporation (The)","23.7883","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bk^c",
"BNS","Bank of Nova Scotia (The)","51.18","$62.8B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bns",
"BKSC","Bank of South Carolina Corp.","18.4899","$101.9M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","13.05","$57.14M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/botj",
"OZK","Bank OZK","24.46","$3.15B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ozk",
"BSVN","Bank7 Corp.","14.8","$150.78M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/bsvn",
"BFIN","BankFinancial Corporation","15.59","$264.97M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bfin",
"BKU","BankUnited, Inc.","31.72","$3.27B","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bku",
"BWFG","Bankwell Financial Group, Inc.","28.9","$226.64M","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/bwfg",
"BANR","Banner Corporation","54.74","$1.95B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banr",
"BZUN","Baozun Inc.","30.32","$1.73B","2015","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/bzun",
"BHB","Bar Harbor Bankshares, Inc.","24.12","$374.1M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bhb",
"BCS","Barclays PLC","7.88","$33.75B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bcs",
"DFVL","Barclays PLC","60.34","$4.3M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dfvl",
"DFVS","Barclays PLC","31.5","$3.65M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dfvs",
"DLBS","Barclays PLC","17.5818","$15.29M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dlbs",
"DTUL","Barclays PLC","55.0347","$4.56M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dtul",
"DTUS","Barclays PLC","36.95","$4.79M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dtus",
"DTYL","Barclays PLC","75.06","$4.79M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dtyl",
"DTYS","Barclays PLC","19.107","$50.34M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/dtys",
"FLAT","Barclays PLC","66.29","$4.62M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/flat",
"STPP","Barclays PLC","29.2917","$4.3M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/stpp",
"TAPR","Barclays PLC","23.1999","$15.53M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/tapr",
"BBDC","Barings BDC, Inc.","9.49","$486.69M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbdc",
"MCI","Barings Corporate Investors","14.9019","$298.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mci",
"MPV","Barings Participation Investors","15.0494","$157.92M","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","4.53","$215.45M","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","7.6","$554.95M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"B","Barnes Group, Inc.","54.28","$2.78B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/b",
"BRN","Barnwell Industries, Inc.","1.38","$11.42M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/brn",
"BBSI","Barrett Business Services, Inc.","58.1","$428.84M","1993","Technology","Professional Services","https://www.nasdaq.com/symbol/bbsi",
"GOLD","Barrick Gold Corporation","13.09","$15.28B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"BAS","Basic Energy Services, Inc.","4.9","$130.15M","2005","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/bas",
"BSET","Bassett Furniture Industries, Incorporated","21.09","$224.36M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/bset",
"ZTEST","BATS BZX Exchange","10","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ztest",
"BHC","Bausch Health Companies Inc.","21.25","$7.43B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bhc",
"BAX","Baxter International Inc.","66.5","$35.39B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bax",
"BCML","BayCom Corp","23.23","$252.49M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/bcml",
"BTE","Baytex Energy Corp","1.9","$1.05B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bte",
"BBT","BB&T Corporation","45.25","$34.87B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbt",
"BBT^D","BB&T Corporation","25.189","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt^d",
"BBT^E","BB&T Corporation","24.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt^e",
"BBT^F","BB&T Corporation","22.86","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt^f",
"BBT^G","BB&T Corporation","22.901","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt^g",
"BBT^H","BB&T Corporation","24.43","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt^h",
"BFR","BBVA Banco Frances S.A.","11.85","$2.42B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bfr",
"BBX","BBX Capital Corporation","5.7","$553.13M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/bbx",
"BCBP","BCB Bancorp, Inc. (NJ)","11","$173.82M","2005","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bcbp",
"BCE","BCE, Inc.","39.87","$35.81B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/bce",
"BECN","Beacon Roofing Supply, Inc.","34.08","$2.34B","2004","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","4.39","$120.65M","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/bbgi",
"BZH","Beazer Homes USA, Inc.","10.66","$351.27M","1994","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/bzh",
"BDX","Becton, Dickinson and Company","216.99","$58.47B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bdx",
"BDXA","Becton, Dickinson and Company","56.13","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bdxa",
"BBBY","Bed Bath & Beyond Inc.","11.95","$1.65B","1992","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/bbby",
"BGNE","BeiGene, Ltd.","127.86","$7.59B","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bgne",
"BELFA","Bel Fuse Inc.","16.1","$197.18M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","18.33","$224.49M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfb",
"BDC","Belden Inc","44.19","$1.78B","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/bdc",
"BDC^B","Belden Inc","61.8096","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bdc^b",
"BXE","Bellatrix Exploration Ltd","0.5398","$43.67M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bxe",
"BLPH","Bellerophon Therapeutics, Inc.","0.86","$50.46M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blph",
"BLCM","Bellicum Pharmaceuticals, Inc.","3.43","$148.73M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blcm",
"BEL","Belmond Ltd.","24.85","$3.01B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/bel",
"BMS","Bemis Company, Inc.","45.8","$4.17B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bms",
"BHE","Benchmark Electronics, Inc.","21.36","$933.65M","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/bhe",
"BNCL","Beneficial Bancorp, Inc.","14.78","$1.11B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bncl",
"BNFT","Benefitfocus, Inc.","46.13","$1.47B","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/bnft",
"BNTC","Benitec Biopharma Limited","1.4024","$18.02M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntc",
"BNTCW","Benitec Biopharma Limited","0.175","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntcw",
"BRK.A","Berkshire Hathaway Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/brk.a",
"BRK.B","Berkshire Hathaway Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/brk.b",
"BHLB","Berkshire Hills Bancorp, Inc.","28.01","$1.27B","n/a","Finance","Banks","https://www.nasdaq.com/symbol/bhlb",
"BERY","Berry Global Group, Inc.","47.88","$6.28B","2012","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/bery",
